core_service,process_type,classvariable,key,return_variable
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,CHKLIST_NAME,strCheckListName
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,CHKLST_DTL_DESC,strCheckListDesc
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,DTL_SEQ_NO,iSeqNo
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,OPTION_DESCCSV,strOptionDescCsv
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,CHK_LIST_FLAG,strAnswer
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,CHKLST_DTL_DESC,strCheckListDesc
CoreInspectionsService,fetchcheckListGrid,fetchcheckListGridObj,ATTACH_DOCUMENT,strAttachDocument
CoreInspectionsService,checkListGrid,inspectionCheckListObj,recStatus,recStatus
CoreInspectionsService,checkListGrid,inspectionCheckListObj,CHK_LIST_CODE,strCheckListCode
CoreInspectionsService,checkListGrid,inspectionCheckListObj,CHKLST_DTL_SEQ_NO,iSeqNo
CoreInspectionsService,checkListGrid,inspectionCheckListObj,ANSWER,strAnswer
CoreInspectionsService,checkListGrid,inspectionCheckListObj,IMAGES,strImages
CoreInspectionsService,checkListGrid,inspectionCheckListObj,ANSWER_NXT,strAnswerNxt
CoreInspectionsService,checkListGrid,inspectionCheckListObj,ANSWER_LST,strAnswerLst
CoreInspectionsService,checkListGrid,inspectionCheckListObj,CHKLST_DTL_SEQ_NO_NXT,iSeqNoNxt
CoreInspectionsService,checkListGrid,inspectionCheckListObj,CHKLST_DTL_SEQ_NO_LST,iSeqNoLst
CoreInspectionsService,checkListGrid,inspectionCheckListObj,IMAGES_NXT,strImagesNxt
CoreInspectionsService,checkListGrid,inspectionCheckListObj,IMAGES_LST,strImagesLst
CoreInspectionsService,DynMTLFetch,queryObj,COLUMN_NAME,columnName
CoreInspectionsService,DynMTLFetch,queryObj,OPERATOR,strOperator
CoreInspectionsService,DynMTLFetch,queryObj,CONTROL_ID,strControlid
CoreInspectionsService,DynMTLFetch,queryObj,DEFAULT_VALUE,strDefault
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,recStatus,recStatus
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,TYRE_POSITION,strManTyrePosition
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,ASSET_TYPE,strManAssetType
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,FILE_NAME,strManFileName
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,REMARKS,strManRemarks
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,select,strSelect
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,UPLOAD_PHOTO,strManUploadPhoto
CoreInspectionsService,MandatoryTyresPhotoUpload,MandatoryTyresPhotoUploadObj,cueRowId,cueRowId
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,recStatus,recStatus
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,TYRE_POSITION,strOptTyrepos
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,ASSET_TYPE,strOptAssettype
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,FILE_NAME,strOptFileName
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,REMARKS,strOptRemarks
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,select,strSelect
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,UPLOAD_PHOTO,strOptUploadPhoto
CoreInspectionsService,OptionalTyresPhotoUpload,OptionalTyresPhotoUploadObj,cueRowId,cueRowId
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,recStatus,recStatus
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,CHKLST_DTL_DESC,strChecklistDesc
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,CHKLST_DTL_SEQ_NO,iSeqNo
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,OPTION_DESCCSV,strChecklistOption
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,CHK_LIST_FLAG,strChecklistAnswer
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,WEIGHTAGE,iChecklistScore
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,CHK_LIST_NAME,strChecklistCode
CoreJourneyAssessmentService,MTLProcess,journeyAssessment_obj,ATTACH_DOCUMENT,strAttachment
CoreJourneyAssessmentService,ebPAC,routeDtlObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreJourneyAssessmentService,ebPAC,routeDtlObj,INTRANSIT_ORIGIN,tempOrigin
CoreJourneyAssessmentService,ebPAC,routeDtlObj,INTRANSIT_DEST,tempDestination
CoreJourneyAssessmentService,ebPAC,routeDtlObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreJourneyAssessmentService,ebPAC,routeDtlObj,INTRANSIT_ORIGIN,strIntransitOrigin
CoreJourneyAssessmentService,ebPAC,routeDtlObj,INTRANSIT_DEST,strIntransitDestination
CoreJourneyAssessmentService,MTLProcess_JPParam,journeyAssessmentMappingObj,recStatus,recStatus
CoreJourneyAssessmentService,MTLProcess_JPParam,journeyAssessmentMappingObj,RANGE_FROM,iRangeFrom
CoreJourneyAssessmentService,MTLProcess_JPParam,journeyAssessmentMappingObj,RANGE_TO,iRangeTo
CoreJourneyAssessmentService,MTLProcess_JPParam,journeyAssessmentMappingObj,CATEGORY,strCategory
CoreViolationService,MTLProcess,violationDtlObj,CONSEQUENCE,strConsequence
CoreViolationService,MTLProcess,violationDtlObj,OCCURANCE_FREQUENCY,strFrequency
CoreViolationService,MTLProcess,violationDtlObj,VALIDITY_IN_MONTHS,strValidityInMnths
CoreViolationService,MTLProcess,violationDtlObj,VOL_SLNO,iSeqNo
CoreViolationService,MTLProcess,violationDtlObj,recStatus,recStatus
CoreAdminebpac,MTLProcess,roleDtlObj,recStatus,recStatus
CoreAdminebpac,MTLProcess,roleDtlObj,SCREEN_ID,strScreenId
CoreAdminebpac,MTLProcess,roleDtlObj,SCREEN_DESC,strScreenDesc
CoreAdminebpac,MTLProcess,roleDtlObj,MODULE_ID,strModuleId
CoreAdminebpac,MTLProcess,roleDtlObj,MODULE_DESC,strModuleDesc
CoreAdminebpac,MTLProcess,roleDtlObj,PERMISSION,strPermission
CoreAdminebpac,MTLProcess,roleDtlObj,USER_ID,strBulkUserId
CoreAdminebpac,MTLProcess,roleDtlObj,USER_NAME,strUserName
CoreAdminebpac,MTLProcess,roleDtlObj,EMAIL_ID,strEmailId
CoreAdminebpac,MTLProcess,roleDtlObj,STATUS,strUserStatus
CoreAdminebpac,MTLProcess,roleDtlObj,USER_TYPE,strUserType
CoreAdminebpac,MTLProcess,roleDtlObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreAdminebpac,MTLProcess,roleDtlObj,EFFECTIVE_TO,dtEffectiveTo
CoreAdminebpac,MTLProcess,roleDtlObj,REASONS,strReasons
CoreAdminebpac,MTLProcess,roleDtlObj,REMARKS,strRemarks
CoreAdminebpac,MTLProcess,roleDtlObj,COMPONENT_ID,strComponentId
CoreAdminebpac,MTLProcess,roleDtlObj,TASK_ID,strTaskId
CoreAdminebpac,MTLProcess,roleDtlObj,PHONE_NUMBER,iPhoneNo
CoreAdminebpac,MTLProcess,roleDtlObj,ENTITY_CODE,strEntityCode
CoreAdminebpac,MTLProcess,roleDtlObj,CONTROL_ID,strControlid
CoreAdminebpac,MTLProcess,roleDtlObj,VISIBLE,strVisible
CoreAdminebpac,MTLProcess,roleDtlObj,READ_ONLY,strReadonly
CoreAdminebpac,MTLProcess,roleDtlObj,CONTROL_TYPE,strControlType
CoreAdminebpac,MTLProcess,roleDtlObj,GRID_ID,strGridid
CoreAdminebpac,MTLProcess,roleDtlObj,SUPER_ROLE,strSuperRole1
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,recStatus,recStatus
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,SEQ_NO,iSeqNo
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,USER_ID,strNewUserId
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,USER_NAME,strNewUserName
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,USER_STATUS,strUserStatus
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,OU_CODE,strOuCode
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,OU_NAME,strOuName
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,OU_STATUS,strOuStatus
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,DEFAULT_OU,strDefaultOu
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,ROLE_ID,strRoleId
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,ROLE_NAME,strRoleName
CoreAdminebpac,MTLProcessRoleOU,UserOURoleDtlObj,DEFAULT_ROLE,strDefaultRole
CoreAdminebpac,MTLROLETASK,roleDtlObj,recStatus,recStatus
CoreAdminebpac,MTLROLETASK,roleDtlObj,SCREEN_ID,strScreenId
CoreAdminebpac,MTLROLETASK,roleDtlObj,SCREEN_DESC,strScreenDesc
CoreAdminebpac,MTLROLETASK,roleDtlObj,MODULE_ID,strModuleId
CoreAdminebpac,MTLROLETASK,roleDtlObj,MODULE_DESC,strModuleDesc
CoreAdminebpac,MTLROLETASK,roleDtlObj,PERMISSION,strPermission
CoreAdminebpac,MTLROLETASK,roleDtlObj,USER_ID,strBulkUserId
CoreAdminebpac,MTLROLETASK,roleDtlObj,USER_NAME,strUserName
CoreAdminebpac,MTLROLETASK,roleDtlObj,EMAIL_ID,strEmailId
CoreAdminebpac,MTLROLETASK,roleDtlObj,STATUS,strUserStatus
CoreAdminebpac,MTLROLETASK,roleDtlObj,USER_TYPE,strUserType
CoreAdminebpac,MTLROLETASK,roleDtlObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreAdminebpac,MTLROLETASK,roleDtlObj,EFFECTIVE_TO,dtEffectiveTo
CoreAdminebpac,MTLROLETASK,roleDtlObj,REASONS,strReasons
CoreAdminebpac,MTLROLETASK,roleDtlObj,REMARKS,strRemarks
CoreAdminebpac,MTLROLETASK,roleDtlObj,COMPONENT_ID,strComponentId
CoreAdminebpac,MTLROLETASK,roleDtlObj,TASK_ID,strTaskId
CoreAdminebpac,MTLROLETASK,roleDtlObj,PHONE_NUMBER,iPhoneNo
CoreAdminebpac,MTLROLETASK,roleDtlObj,ENTITY_CODE,strEntityCode
CoreAdminebpac,MTLROLETASK,roleDtlObj,CONTROL_ID,strControlid
CoreAdminebpac,MTLROLETASK,roleDtlObj,VISIBLE,strVisible
CoreAdminebpac,MTLROLETASK,roleDtlObj,READ_ONLY,strReadonly
CoreAdminebpac,MTLROLETASK,roleDtlObj,CONTROL_TYPE,strControlType
CoreAdminebpac,MTLROLETASK,roleDtlObj,GRID_ID,strGridid
CoreAdminebpac,MTLROLETASK,roleDtlObj,SUPER_ROLE,strSuperRole1
CoreAdminebpac,MTLBULKUSER,roleDtlObj,recStatus,recStatus
CoreAdminebpac,MTLBULKUSER,roleDtlObj,SCREEN_ID,strScreenId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,SCREEN_DESC,strScreenDesc
CoreAdminebpac,MTLBULKUSER,roleDtlObj,MODULE_ID,strModuleId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,MODULE_DESC,strModuleDesc
CoreAdminebpac,MTLBULKUSER,roleDtlObj,PERMISSION,strPermission
CoreAdminebpac,MTLBULKUSER,roleDtlObj,USER_ID,strBulkUserId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,USER_NAME,strUserName
CoreAdminebpac,MTLBULKUSER,roleDtlObj,EMAIL_ID,strEmailId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,STATUS,strUserStatus
CoreAdminebpac,MTLBULKUSER,roleDtlObj,USER_TYPE,strUserType
CoreAdminebpac,MTLBULKUSER,roleDtlObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreAdminebpac,MTLBULKUSER,roleDtlObj,EFFECTIVE_TO,dtEffectiveTo
CoreAdminebpac,MTLBULKUSER,roleDtlObj,REASONS,strReasons
CoreAdminebpac,MTLBULKUSER,roleDtlObj,REMARKS,strRemarks
CoreAdminebpac,MTLBULKUSER,roleDtlObj,COMPONENT_ID,strComponentId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,TASK_ID,strTaskId
CoreAdminebpac,MTLBULKUSER,roleDtlObj,PHONE_NUMBER,iPhoneNo
CoreAdminebpac,MTLBULKUSER,roleDtlObj,ENTITY_CODE,strEntityCode
CoreAdminebpac,MTLBULKUSER,roleDtlObj,CONTROL_ID,strControlid
CoreAdminebpac,MTLBULKUSER,roleDtlObj,VISIBLE,strVisible
CoreAdminebpac,MTLBULKUSER,roleDtlObj,READ_ONLY,strReadonly
CoreAdminebpac,MTLBULKUSER,roleDtlObj,CONTROL_TYPE,strControlType
CoreAdminebpac,MTLBULKUSER,roleDtlObj,GRID_ID,strGridid
CoreAdminebpac,MTLBULKUSER,roleDtlObj,SUPER_ROLE,strSuperRole1
CoreSystemParameterTS,MTLProcess,geoAreasObj,recStatus,recStatus
CoreSystemParameterTS,MTLProcess,geoAreasObj,select,strSelect
CoreSystemParameterTS,MTLProcess,geoAreasObj,ZIP_CODE,strZipCode
CoreSystemParameterTS,MTLProcess,geoAreasObj,CITY,strCity
CoreSystemParameterTS,MTLProcess,geoAreasObj,STATE,strState
CoreSystemParameterTS,ExclusionGrid,excGridObj,recStatus,recStatus
CoreSystemParameterTS,ExclusionGrid,excGridObj,select,strSelect
CoreSystemParameterTS,ExclusionGrid,excGridObj,ZIP_CODE,strZipCode
CoreSystemParameterTS,ExclusionGrid,excGridObj,CITY,strCity
CoreSystemParameterTS,ExclusionGrid,excGridObj,STATE,strState
CoreSystemParameterTS,SERLANE,laneMapGridObj,recStatus,recStatus
CoreSystemParameterTS,SERLANE,laneMapGridObj,select,strSelect
CoreSystemParameterTS,SERLANE,laneMapGridObj,LANE_CODE,strLaneCode
CoreSystemParameterTS,SERLANE,laneMapGridObj,REGION_FROM,strRegFrom
CoreSystemParameterTS,SERLANE,laneMapGridObj,REGION_TO,strRegTo
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,recStatus,recStatus
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,select,strSelect
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,PERIOD,strPeriod
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,FROM_TIME,strFromTime
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,TO_TIME,strToTime
CoreSystemParameterTS,JBdashDtlCache,JBdashDtlCacheObj,SEQNO,iSeqNo
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,recStatus,recStatus
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,select,strSelect
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,REGION,strRegion
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,LANE,strLane
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,COMMODITY,strCommodity
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,VEHICLE_CATEGORY,strVehicleCategory
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,SLA_TIME,strSLATime
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,SEQNO,iSeqNo
CoreSystemParameterTS,SLDtlCache,SLDtlCacheObj,PRIORITY,strPriority
CoreSystemParameterTS,TraceTraceDtlCache,TraceTraceDtlCacheObj,recStatus,recStatus
CoreSystemParameterTS,TraceTraceDtlCache,TraceTraceDtlCacheObj,select,strSelect
CoreSystemParameterTS,TraceTraceDtlCache,TraceTraceDtlCacheObj,MILESTONES,strMileStones
CoreSystemParameterTS,TraceTraceDtlCache,TraceTraceDtlCacheObj,ACCEPTABLE_TIME,strAcceptableTime
CoreSystemParameterTS,TraceTraceDtlCache,TraceTraceDtlCacheObj,SEQNO,iSeqNo
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,recStatus,recStatus
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,select,strSelect
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,SERVICE_ITEM,strServiceItem
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,SERVICE_ITEM_DESC,strServiceItemDesc
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,CHARGE_CODE,strChargeCode
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,LANE_CODE,strLaneCode
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,LANE_DESC,strLaneDesc
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,CHARGE_DESC,strChargeDesc
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,CHARGE_BASIS,strChargeBasis
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,RATE,iRate
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,MIN_AMT,iMinAmt
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,MAX_AMT,iMaxAmt
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,CHG_LINE_NO,iChgLineNo
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,RNG_LINE_NO,iRngLineNo
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,RANGE_FROM,iRangeFrom
CoreSystemParameterTS,CHGRNG,chgrngMapGridObj,RANGE_TO,iRangeTo
CoreSystemParameterTS,DataSecurityCache,DataSecurityCacheObj,recStatus,recStatus
CoreSystemParameterTS,DataSecurityCache,DataSecurityCacheObj,select,strSelect
CoreSystemParameterTS,DataSecurityCache,DataSecurityCacheObj,SEQNO,iSeqNo
CoreSystemParameterTS,DataSecurityCache,DataSecurityCacheObj,FLAG,strYesNo
CoreSystemParameterTS,DataSecurityCache,DataSecurityCacheObj,MODULE_ID,strModule
CoreSystemParameterTS,VehReleaseDtlCache,VehReleaseDtlCacheObj,recStatus,recStatus
CoreSystemParameterTS,VehReleaseDtlCache,VehReleaseDtlCacheObj,select,strSelect
CoreSystemParameterTS,VehReleaseDtlCache,VehReleaseDtlCacheObj,REGION,strRegion
CoreSystemParameterTS,VehReleaseDtlCache,VehReleaseDtlCacheObj,LOC_NAME,strLocationName
CoreSystemParameterTS,VehReleaseDtlCache,VehReleaseDtlCacheObj,LOC_CODE,strLocationCode
CoreSystemParameterTS,LoadingTimeconfig,LoadingTimeconfigObj,recStatus,recStatus
CoreSystemParameterTS,LoadingTimeconfig,LoadingTimeconfigObj,select,strSelect
CoreSystemParameterTS,LoadingTimeconfig,LoadingTimeconfigObj,FRM_LOC_CODE,strFrmLocCode
CoreSystemParameterTS,LoadingTimeconfig,LoadingTimeconfigObj,TO_LOC_CODE,strToLocCode
CoreSystemParameterTS,LoadingTimeconfig,LoadingTimeconfigObj,LOADING_TIME,strLoadingTime
CoreSystemParameterTS,IvmsDtlCache,IvmsDtlCacheObj,recStatus,recStatus
CoreSystemParameterTS,IvmsDtlCache,IvmsDtlCacheObj,select,strSelect
CoreSystemParameterTS,IvmsDtlCache,IvmsDtlCacheObj,REGION,strRegion
CoreSystemParameterTS,IvmsDtlCache,IvmsDtlCacheObj,LOC_NAME,strLocationName
CoreSystemParameterTS,IvmsDtlCache,IvmsDtlCacheObj,LOC_CODE,strLocationCode
CoreSystemParameterTS,DataVisibility,DataVisibilityObj,recStatus,recStatus
CoreSystemParameterTS,DataVisibility,DataVisibilityObj,select,strSelect
CoreSystemParameterTS,DataVisibility,DataVisibilityObj,REGION,strRegionType
CoreSystemParameterTS,DataVisibility,DataVisibilityObj,ASSET_TYPE,strAssetType
CoreSystemParameterTS,DataVisibility,DataVisibilityObj,CARRIER,strCarrier
CoreSystemParameterTS,PostInspInterior,PostInspInteriorObj,recStatus,recStatus
